T,X,X_tochne,delta_X,Y,Y_tochne,delta_Y
0.3486513486513497,0.2984555021089569,0.7085775055964899,0.410122003487533,0.2987379698572559,0.7085775055964899,0.409839535739234
0.34965034965035074,0.29804151510524585,0.7092857289314592,0.4112442138262134,0.29785840196436936,0.7092857289314592,0.4114273269670899
0.35064935064935177,0.2972328759174124,0.70999466013577,0.4127617842183576,0.2973727828636503,0.70999466013577,0.41262187727211963
0.3516483516483528,0.2967078355567137,0.7107042999169376,0.4139964643602239,0.29660286224618,0.7107042999169376,0.41410143767075763
0.3526473526473538,0.29613020825018327,0.7114146489831848,0.4152844407330016,0.295884826586562,0.7114146489831848,0.41552982239662284
0.3536463536463548,0.29527980133670084,0.7121257080434422,0.4168459067067414,0.2954388692468532,0.7121257080434422,0.416686838796589
0.35464535464535585,0.2947715706771812,0.7128374778073487,0.41806590713016756,0.2946500350663753,0.7128374778073487,0.4181874427409734
0.35564435564435687,0.2942040549094717,0.7135499589852531,0.4193459040757814,0.29391978610681846,0.7135499589852531,0.4196301728784346
0.3566433566433579,0.2933205482022033,0.7142631522882135,0.42094260408601014,0.2935048288983907,0.7142631522882135,0.4207583233898228
0.3576423576423589,0.292833506853672,0.7149770584279991,0.4221435515743271,0.2926927078409371,0.7149770584279991,0.422284350587062
0.35864135864135993,0.29206035593027807,0.7156916781170904,0.4236313221868124,0.2921659985655016,0.7156916781170904,0.4235256795515889
0.35964035964036095,0.29133942547450214,0.7164070120686801,0.4250675865941779,0.29158637172635105,0.7164070120686801,0.424820640342329
0.36063936063936197,0.29089231282777483,0.7171230609966737,0.42623074816889883,0.29073223067810694,0.7171230609966737,0.4263908303185667
0.361638361638363,0.29010014178357757,0.7178398256156902,0.4277396838321126,0.29022245232264465,0.7178398256156902,0.4276173732930455
0.362637362637364,0.28936693417787607,0.7185573066410628,0.4291903724631867,0.2896530155186612,0.7185573066410628,0.4289042911224016
0.36363636363636503,0.28895103333339617,0.71927550478884,0.4303244714554438,0.2887655776373998,0.71927550478884,0.43050992715144015
0.36463536463536605,0.2881354409275501,0.7199944207757855,0.43185897984823535,0.28827713769472424,0.7199944207757855,0.4317172830810612
0.3656343656343671,0.2876070847855893,0.7207140553193798,0.43310697053379055,0.28750076855796697,0.7207140553193798,0.43321328676141285
0.3666333666333681,0.28702547832132347,0.7214344091378205,0.43440893081649706,0.2867769575052105,0.7214344091378205,0.43465745163261005
0.3676323676323691,0.2861676119531452,0.7221554829500229,0.43598787099687764,0.2863287148092637,0.7221554829500229,0.43582676814075916
0.36863136863137014,0.28565630862503666,0.7228772774756206,0.4372209688505839,0.28553321821665584,0.7228772774756206,0.43734405925896475
0.36963036963037116,0.28508497109506187,0.723599793434967,0.4385148223399052,0.28479706565914453,0.723599793434967,0.4388027277758225
0.3706293706293722,0.2841936095006564,0.7243230315491354,0.44012942204847894,0.2843802476884273,0.7243230315491354,0.43994278386070806
0.3716283716283732,0.2837037945402961,0.7250469925399192,0.4413431979996231,0.28356119429447313,0.7250469925399192,0.4414857982454461
0.3726273726273742,0.28292421913203936,0.7257716771298341,0.4428474579977948,0.2830312132469812,0.7257716771298341,0.44274046388285293
0.37362637362637524,0.28219754154444326,0.7264970860421175,0.4442995444976742,0.28244764696446517,0.7264970860421175,0.4440494390776523
0.37462537462537626,0.2817481939907777,0.7272232200007297,0.445475026009952,0.2815860639200399,0.7272232200007297,0.4456371560806898
0.3756243756243773,0.2809493830100978,0.7279500797303544,0.4470006967202566,0.28107325826034957,0.7279500797303544,0.44687682147000485
0.3766233766233783,0.2802102990555372,0.7286776659564002,0.448467366900863,0.2805000402172753,0.7286776659564002,0.44817762573912484
0.3776223776223793,0.279792590410762,0.7294059794050002,0.4496133889942382,0.2796047621914817,0.7294059794050002,0.44980121721351846
0.37862137862138034,0.27897008622860436,0.7301350208030134,0.45116493457440904,0.279113595713784,0.7301350208030134,0.4510214250892294
0.37962037962038137,0.27843850215038907,0.7308647908780255,0.4524262887276364,0.2783308258258222,0.7308647908780255,0.4525339650522033
0.3806193806193824,0.27785299575679245,0.7315952903583492,0.4537422946015568,0.27760129562920277,0.7315952903583492,0.4539939947291465
0.3816183816183834,0.2769877045091594,0.7323265199730253,0.45533881546386595,0.2771508683441825,0.7323265199730253,0.4551756516288428
0.3826173826173844,0.27647341907777884,0.7330584804518232,0.45658506137404437,0.2763487539813934,0.7330584804518232,0.4567097264704298
0.38361638361638545,0.27589834063806706,0.7337911725252417,0.45789283188717467,0.2756067520456603,0.7337911725252417,0.4581844204795814
0.38461538461538647,0.27499915328398516,0.7345245969245097,0.4595254436405245,0.275188179122584,0.7345245969245097,0.4593364178019257
0.3856143856143875,0.27450665871427793,0.7352587543815869,0.460752095667309,0.27436223419230293,0.7352587543815869,0.460896520189284
0.3866133866133885,0.2737207059889556,0.735993645629165,0.46227293964020943,0.27382906887301245,0.735993645629165,0.4621645767561526
0.38761238761238953,0.2729883369735103,0.7367292714006676,0.46374093442715725,0.27324164197674866,0.7367292714006676,0.4634876294239189
0.38861138861139055,0.2725368550195206,0.7374656324302513,0.46492877741073074,0.2723726508287848,0.7374656324302513,0.4650929816014665
0.38961038961039157,0.27173144812679667,0.738202729452807,0.4664712813260103,0.2718569081054865,0.738202729452807,0.46634582134732044
0.3906093906093926,0.2709865414875694,0.7389405632039595,0.4679540217163901,0.27127998929012376,0.7389405632039595,0.46766057391383575
0.3916083916083936,0.2705671306267345,0.7396791344200693,0.4691120037933348,0.270376899532627,0.7396791344200693,0.46930223488744227
0.39260739260739463,0.26973775482913326,0.7404184438382327,0.4706806890090995,0.26988310022230755,0.7404184438382327,0.4705353436159252
0.39360639360639565,0.26920302997427886,0.7411584921962828,0.47195546222200396,0.26909397615313135,0.7411584921962828,0.47206451604315147
0.3946053946053967,0.2686137020859391,0.7418992802327902,0.47328557814685107,0.26835878197413765,0.7418992802327902,0.4735404982586525
0.3956043956043977,0.2677410191708359,0.7426408086870636,0.4748997895162277,0.26790627035073944,0.7426408086870636,0.4747345383363242
0.3966033966033987,0.2672238415563231,0.7433830782991506,0.4761592367428275,0.26709758162704683,0.7433830782991506,0.4762854966721038
0.39760239760239974,0.26664510229177174,0.7441260898098386,0.4774809875180669,0.26634978342448234,0.7441260898098386,0.4777763063853563
0.39860139860140076,0.2657381168779276,0.7448698439606555,0.4791317270827279,0.2659295609124237,0.7448698439606555,0.4789402830482318
0.3996003996004018,0.26524303610554756,0.7456143414938701,0.4803713053883225,0.26509676396956866,0.7456143414938701,0.4805175775243014
0.4005994005994028,0.2644507520377921,0.7463595831524933,0.4819088311147012,0.2645605012015429,0.7463595831524933,0.4817990819509504
0.4015984015984038,0.26371274621630014,0.7471055696802784,0.48339282346397827,0.2639692917348257,0.7471055696802784,0.4831362779454527
0.40259740259740484,0.26325922986138117,0.7478523018217225,0.4845930719603413,0.26309292501655873,0.7478523018217225,0.48475937680516373
0.40359640359640586,0.26244726985305056,0.7485997803220664,0.48615251046901586,0.2625743348335115,0.7485997803220664,0.4860254454885549
0.4045954045954069,0.2616965930904568,0.749348005927296,0.4876514128368392,0.2619937949526544,0.749348005927296,0.4873542109746416
0.4055944055944079,0.26127558516090266,0.7500969793841429,0.4888213942232402,0.26108292045213843,0.7500969793841429,0.48901405893200445
0.4065934065934089,0.2604393766366572,0.7508467014400846,0.49040732480342736,0.26058658142448404,0.7508467014400846,0.49026012001560054
0.40759240759240994,0.2599015974957471,0.7515971728433463,0.49169557534759917,0.25979114855579016,0.7515971728433463,0.4918060242875561
0.40859140859141097,0.25930852576838215,0.7523483943429006,0.4930398685745184,0.2590503444793093,0.7523483943429006,0.49329804986359127
0.409590409590412,0.25842848304217286,0.7531003666884689,0.49467188364629605,0.2585958482702311,0.7531003666884689,0.49450451841823784
0.410589410589413,0.25790850253628933,0.7538530906305221,0.49594458809423275,0.25778062737152346,0.7538530906305221,0.4960724632589986
0.411588411588414,0.25732618177937144,0.7546065669202808,0.4972803851409094,0.2570270849160237,0.7546065669202808,0.4975794820042571
0.41258741258741505,0.2564114245848717,0.7553607963097168,0.49894937172484505,0.25660531775109574,0.7553607963097168,0.498755478558621
0.41358641358641607,0.25591385043804055,0.7561157795515531,0.5002019291135125,0.255765707051646,0.7561157795515531,0.500350072499907
0.4145854145854171,0.25511527981900756,0.7568715173992656,0.501756237580258,0.25522643299704234,0.7568715173992656,0.5016450844022233
0.4155844155844181,0.2543716907421863,0.7576280106070828,0.5032563198648965,0.2546315182317102,0.7576280106070828,0.5029964923753727
0.41658341658341913,0.2539162394969273,0.7583852599299874,0.5044690204330601,0.2537478071244803,0.7583852599299874,0.5046374528055071
0.41758241758242015,0.25309776795059336,0.7591432661237165,0.5060454981731232,0.25322645846551384,0.7591432661237165,0.5059168076582027
0.41858141858142117,0.25234137253378464,0.7599020299447625,0.5075606574109779,0.2526423764810781,0.7599020299447625,0.5072596534636844
0.4195804195804222,0.25191887226519427,0.7606615521503742,0.50874267988518,0.2517237428086916,0.7606615521503742,0.5089378093416826
0.4205794205794232,0.25107586863956644,0.7614218334985571,0.5103459648589906,0.2512249566091664,0.7614218334985571,0.5101968768893907
0.42157842157842423,0.2505351210503701,0.7621828747480741,0.511647753697704,0.2504232591439354,0.7621828747480741,0.5117596156041387
0.42257742257742525,0.2499383823756171,0.7629446766584469,0.5130062942828297,0.24967689818923453,0.7629446766584469,0.5132677784692123
0.4235764235764263,0.24905101034643295,0.7637072399899562,0.5146562296435232,0.24922051666753284,0.7637072399899562,0.5144867233224233
0.4245754245754273,0.24852831562922656,0.7644705655036425,0.515942249874416,0.24839880456536342,0.7644705655036425,0.516071760938279
0.4255744255744283,0.24794249197504534,0.7652346539613069,0.5172921619862615,0.24763956878396892,0.7652346539613069,0.5175950851773379
0.42657342657342934,0.24701998786466714,0.765999506125512,0.5189795182608449,0.24721636149421009,0.765999506125512,0.5187831446313019
0.42757242757243036,0.24652001261038417,0.7667651227595829,0.5202451101491987,0.24636997403478275,0.7667651227595829,0.5203951487248001
0.4285714285714314,0.24571519905721706,0.7675315046276071,0.52181630557039,0.24582777421100435,0.7675315046276071,0.5217037304166028
0.4295704295704324,0.24496607921557703,0.7682986524944362,0.5233325732788592,0.24522923066215224,0.7682986524944362,0.523069421832284
0.4305694305694334,0.24450879212006596,0.7690665671256861,0.5245577750056202,0.24433820500266454,0.7690665671256861,0.5247283621230215
0.43156843156843444,0.24368384940343737,0.7698352492877378,0.5261513998843005,0.24381418624817955,0.7698352492877378,0.5260210630395583
0.43256743256743546,0.24292178571995154,0.7706046997477388,0.5276829140277872,0.24322664039218142,0.7706046997477388,0.5273780593555574
0.4335664335664365,0.24249789744349162,0.7713749192736028,0.5288770218301112,0.24230027170788468,0.7713749192736028,0.5290746475657181
0.4345654345654375,0.24164813508649846,0.7721459086340113,0.5304977735475129,0.24179913032930006,0.7721459086340113,0.5303467783047113
0.4355644355644385,0.2411045042500558,0.772917668598414,0.5318131643483582,0.2409912113011499,0.772917668598414,0.5319264572972642
